attendance,away_team,away_team_errors,away_team_hits,away_team_runs,boxscore_url,date,field_type,game_duration,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue
23739.0,Oakland Athletics,0,6,0,https://www.baseball-reference.com/boxes/CLE/CLE201607310.shtml,"Sunday, July 31, 2016",,: 2:43,"Day Game, on grass",Cleveland Indians,0,10,8,Start Time: 1:46 p.m. Local, Progressive Field
40952.0,Seattle Mariners,1,11,6,https://www.baseball-reference.com/boxes/CHN/CHN201607310.shtml,"Sunday, July 31, 2016",,: 4:18,"Night Game, on grass",Chicago Cubs,0,9,7,Start Time: 7:08 p.m. Local, Wrigley Field
21545.0,Philadelphia Phillies,0,5,1,https://www.baseball-reference.com/boxes/ATL/ATL201607310.shtml,"Sunday, July 31, 2016",,: 2:43,"Day Game, on grass",Atlanta Braves,1,6,2,Start Time: 1:37 p.m. Local, Turner Field
39553.0,Boston Red Sox,1,9,5,https://www.baseball-reference.com/boxes/ANA/ANA201607310.shtml,"Sunday, July 31, 2016",,: 3:32,"Day Game, on grass",Los Angeles Angels of Anaheim,1,11,3,Start Time: 12:38 p.m. Local, Angel Stadium of Anaheim
47305.0,Baltimore Orioles,0,5,1,https://www.baseball-reference.com/boxes/TOR/TOR201607300.shtml,"Saturday, July 30, 2016",,: 2:52,"Day Game, on turf",Toronto Blue Jays,0,10,9,Start Time: 1:08 p.m. Local, Rogers Centre
47125.0,Kansas City Royals,0,5,1,https://www.baseball-reference.com/boxes/TEX/TEX201607300.shtml,"Saturday, July 30, 2016",,: 2:41,"Night Game, on grass",Texas Rangers,0,8,2,Start Time: 7:40 p.m. Local, Globe Life Park in Arlington
25883.0,New York Yankees,0,5,3,https://www.baseball-reference.com/boxes/TBA/TBA201607300.shtml,"Saturday, July 30, 2016",,: 2:47,"Night Game, on turf",Tampa Bay Rays,1,7,6,Start Time: 6:09 p.m. Local, Tropicana Field
46112.0,Baltimore Orioles,1,7,5,https://www.baseball-reference.com/boxes/TOR/TOR201607290.shtml,"Friday, July 29, 2016",,: 2:45,"Night Game, on turf",Toronto Blue Jays,2,7,6,Start Time: 7:08 p.m. Local, Rogers Centre
40008.0,Kansas City Royals,1,7,3,https://www.baseball-reference.com/boxes/TEX/TEX201607290.shtml,"Friday, July 29, 2016",,: 2:50,"Night Game, on grass",Texas Rangers,0,12,8,Start Time: 7:06 p.m. Local, Globe Life Park in Arlington
17856.0,New York Yankees,1,10,1,https://www.baseball-reference.com/boxes/TBA/TBA201607290.shtml,"Friday, July 29, 2016",,: 2:58,"Night Game, on turf",Tampa Bay Rays,0,7,5,Start Time: 7:10 p.m. Local, Tropicana Field
41959.0,Washington Nationals,0,8,4,https://www.baseball-reference.com/boxes/SFN/SFN201607290.shtml,"Friday, July 29, 2016",,: 3:15,"Night Game, on grass",San Francisco Giants,0,9,1,Start Time: 7:15 p.m. Local, AT&T Park
33509.0,Cincinnati Reds,0,11,6,https://www.baseball-reference.com/boxes/SDN/SDN201607290.shtml,"Friday, July 29, 2016",,: 2:57,"Night Game, on grass",San Diego Padres,1,6,0,Start Time: 7:41 p.m. Local, Petco Park
40035.0,Colorado Rockies,0,13,6,https://www.baseball-reference.com/boxes/NYN/NYN201607290.shtml,"Friday, July 29, 2016",,: 3:07,"Night Game, on grass",New York Mets,0,6,1,Start Time: 7:11 p.m. Local, Citi Field
23983.0,Chicago White Sox,1,6,1,https://www.baseball-reference.com/boxes/MIN/MIN201607290.shtml,"Friday, July 29, 2016",,: 3:42,"Night Game, on grass",Minnesota Twins,0,8,2,Start Time: 7:12 p.m. Local, Target Field
29442.0,Pittsburgh Pirates,0,4,1,https://www.baseball-reference.com/boxes/MIL/MIL201607290.shtml,"Friday, July 29, 2016",,: 2:45,"Night Game, on grass",Milwaukee Brewers,0,8,3,Start Time: 7:10 p.m. Local, Miller Park
27414.0,St. Louis Cardinals,0,14,11,https://www.baseball-reference.com/boxes/MIA/MIA201607290.shtml,"Friday, July 29, 2016",,: 3:03,"Night Game, on grass",Miami Marlins,1,9,6,Start Time: 7:12 p.m. Local, Marlins Park
50966.0,Arizona Diamondbacks,1,9,7,https://www.baseball-reference.com/boxes/LAN/LAN201607290.shtml,"Friday, July 29, 2016",,: 3:24,"Night Game, on grass",Los Angeles Dodgers,0,10,9,Start Time: 7:11 p.m. Local, Dodger Stadium
31771.0,Houston Astros,0,7,6,https://www.baseball-reference.com/boxes/DET/DET201607290.shtml,"Friday, July 29, 2016",,: 3:05,"Night Game, on grass",Detroit Tigers,1,16,14,Start Time: 7:11 p.m. Local, Comerica Park
33134.0,Oakland Athletics,1,7,3,https://www.baseball-reference.com/boxes/CLE/CLE201607290.shtml,"Friday, July 29, 2016",,: 2:59,"Night Game, on grass",Cleveland Indians,2,8,5,Start Time: 7:10 p.m. Local, Progressive Field
40951.0,Seattle Mariners,0,8,1,https://www.baseball-reference.com/boxes/CHN/CHN201607290.shtml,"Friday, July 29, 2016",,: 3:08,"Day Game, on grass",Chicago Cubs,0,14,12,Start Time: 1:21 p.m. Local, Wrigley Field
27732.0,Philadelphia Phillies,1,5,1,https://www.baseball-reference.com/boxes/ATL/ATL201607290.shtml,"Friday, July 29, 2016",,: 2:43,"Night Game, on grass",Atlanta Braves,1,9,2,Start Time: 7:36 p.m. Local, Turner Field
39113.0,Boston Red Sox,0,7,6,https://www.baseball-reference.com/boxes/ANA/ANA201607290.shtml,"Friday, July 29, 2016",,: 2:30,"Night Game, on grass",Los Angeles Angels of Anaheim,0,5,2,Start Time: 7:09 p.m. Local, Angel Stadium of Anaheim
36008.0,Kansas City Royals,0,6,2,https://www.baseball-reference.com/boxes/TEX/TEX201607280.shtml,"Thursday, July 28, 2016",,: 2:26,"Night Game, on grass",Texas Rangers,0,4,3,Start Time: 7:40 p.m. Local, Globe Life Park in Arlington
42001.0,Washington Nationals,1,11,4,https://www.baseball-reference.com/boxes/SFN/SFN201607280.shtml,"Thursday, July 28, 2016",,: 3:28,"Night Game, on grass",San Francisco Giants,0,5,2,Start Time: 7:16 p.m. Local, AT&T Park
38292.0,Colorado Rockies,1,8,2,https://www.baseball-reference.com/boxes/NYN/NYN201607280.shtml,"Thursday, July 28, 2016",,: 3:13,"Day Game, on grass",New York Mets,1,10,1,Start Time: 1:11 p.m. Local, Citi Field
22569.0,Baltimore Orioles,0,11,2,https://www.baseball-reference.com/boxes/MIN/MIN201607280.shtml,"Thursday, July 28, 2016",,: 3:00,"Night Game, on grass",Minnesota Twins,0,12,6,Start Time: 6:10 p.m. Local, Target Field
33971.0,Arizona Diamondbacks,0,9,4,https://www.baseball-reference.com/boxes/MIL/MIL201607280.shtml,"Thursday, July 28, 2016",,: 2:50,"Day Game, on grass",Milwaukee Brewers,1,7,6,Start Time: 1:10 p.m. Local, Miller Park
25060.0,St. Louis Cardinals,0,8,5,https://www.baseball-reference.com/boxes/MIA/MIA201607280.shtml,"Thursday, July 28, 2016",,: 2:28,"Night Game, on grass",Miami Marlins,0,8,4,Start Time: 7:10 p.m. Local, Marlins Park
41157.0,Chicago White Sox,1,5,1,https://www.baseball-reference.com/boxes/CHN/CHN201607280.shtml,"Thursday, July 28, 2016",,: 2:51,"Night Game, on grass",Chicago Cubs,0,7,3,Start Time: 7:07 p.m. Local, Wrigley Field
22785.0,Philadelphia Phillies,0,10,7,https://www.baseball-reference.com/boxes/ATL/ATL201607280.shtml,"Thursday, July 28, 2016",,: 3:25,"Night Game, on grass",Atlanta Braves,1,13,5,Start Time: 7:10 p.m. Local, Turner Field
41257.0,Boston Red Sox,1,8,1,https://www.baseball-reference.com/boxes/ANA/ANA201607280.shtml,"Thursday, July 28, 2016",,: 3:05,"Night Game, on grass",Los Angeles Angels of Anaheim,0,10,2,Start Time: 7:09 p.m. Local, Angel Stadium of Anaheim
47301.0,San Diego Padres,0,6,8,https://www.baseball-reference.com/boxes/TOR/TOR201607270.shtml,"Wednesday, July 27, 2016",,: 2:42,"Day Game, on turf",Toronto Blue Jays,2,6,4,Start Time: 12:39 p.m. Local, Rogers Centre
29630.0,Oakland Athletics,0,9,6,https://www.baseball-reference.com/boxes/TEX/TEX201607270.shtml,"Wednesday, July 27, 2016",,: 2:44,"Night Game, on grass",Texas Rangers,1,13,4,Start Time: 7:07 p.m. Local, Globe Life Park in Arlington
42079.0,Cincinnati Reds,0,6,2,https://www.baseball-reference.com/boxes/SFN/SFN201607270.shtml,"Wednesday, July 27, 2016",,: 2:23,"Day Game, on grass",San Francisco Giants,1,4,1,Start Time: 12:45 p.m. Local, AT&T Park
35483.0,Seattle Mariners,0,3,1,https://www.baseball-reference.com/boxes/PIT/PIT201607270.shtml,"Wednesday, July 27, 2016",,: 2:41,"Night Game, on grass",Pittsburgh Pirates,1,14,10,Start Time: 7:06 p.m. Local, PNC Park
37851.0,St. Louis Cardinals,0,7,5,https://www.baseball-reference.com/boxes/NYN/NYN201607270.shtml,"Wednesday, July 27, 2016",,: 3:07,"Night Game, on grass",New York Mets,0,12,4,Start Time: 7:13 p.m. Local, Citi Field
29482.0,Atlanta Braves,2,16,9,https://www.baseball-reference.com/boxes/MIN/MIN201607270.shtml,"Wednesday, July 27, 2016",,: 3:19,"Night Game, on grass",Minnesota Twins,0,13,7,Start Time: 7:10 p.m. Local, Target Field
22581.0,Arizona Diamondbacks,1,11,8,https://www.baseball-reference.com/boxes/MIL/MIL201607270.shtml,"Wednesday, July 27, 2016",,: 2:56,"Night Game, on grass",Milwaukee Brewers,5,5,1,Start Time: 7:10 p.m. Local, Miller Park
32403.0,Philadelphia Phillies,1,10,1,https://www.baseball-reference.com/boxes/MIA/MIA201607270.shtml,"Wednesday, July 27, 2016",,: 2:57,"Day Game, on grass",Miami Marlins,0,16,11,Start Time: 12:10 p.m. Local, Marlins Park
43576.0,Tampa Bay Rays,1,8,3,https://www.baseball-reference.com/boxes/LAN/LAN201607270.shtml,"Wednesday, July 27, 2016",,: 3:07,"Day Game, on grass",Los Angeles Dodgers,1,5,1,Start Time: 12:10 p.m. Local, Dodger Stadium
30279.0,Los Angeles Angels of Anaheim,2,11,5,https://www.baseball-reference.com/boxes/KCA/KCA201607270.shtml,"Wednesday, July 27, 2016",,: 3:15,"Night Game, on grass",Kansas City Royals,1,11,7,Start Time: 7:14 p.m. Local, Kauffman Stadium
35186.0,New York Yankees,0,5,1,https://www.baseball-reference.com/boxes/HOU/HOU201607270.shtml,"Wednesday, July 27, 2016",,: 2:38,"Night Game, on grass",Houston Astros,0,8,4,Start Time: 7:11 p.m. Local, Minute Maid Park
26607.0,Washington Nationals,1,6,4,https://www.baseball-reference.com/boxes/CLE/CLE201607270.shtml,"Wednesday, July 27, 2016",,: 3:11,"Day Game, on grass",Cleveland Indians,0,6,1,Start Time: 12:10 p.m. Local, Progressive Field
41166.0,Chicago White Sox,0,5,1,https://www.baseball-reference.com/boxes/CHN/CHN201607270.shtml,"Wednesday, July 27, 2016",,: 2:51,"Night Game, on grass",Chicago Cubs,0,6,8,Start Time: 7:09 p.m. Local, Wrigley Field
37842.0,Detroit Tigers,1,11,4,https://www.baseball-reference.com/boxes/BOS/BOS201607270.shtml,"Wednesday, July 27, 2016",,: 2:55,"Day Game, on grass",Boston Red Sox,0,7,3,Start Time: 1:37 p.m. Local, Fenway Park
20324.0,Colorado Rockies,0,5,3,https://www.baseball-reference.com/boxes/BAL/BAL201607270.shtml,"Wednesday, July 27, 2016",,: 2:48,"Night Game, on grass",Baltimore Orioles,0,6,1,Start Time: 7:07 p.m. Local, Oriole Park at Camden Yards
45515.0,San Diego Padres,1,10,6,https://www.baseball-reference.com/boxes/TOR/TOR201607260.shtml,"Tuesday, July 26, 2016",,: 3:58,"Night Game, on turf",Toronto Blue Jays,0,8,7,Start Time: 7:07 p.m. Local, Rogers Centre
25272.0,Oakland Athletics,0,10,6,https://www.baseball-reference.com/boxes/TEX/TEX201607260.shtml,"Tuesday, July 26, 2016",,: 3:01,"Night Game, on grass",Texas Rangers,1,6,3,Start Time: 8:07 p.m. Local, Globe Life Park in Arlington
41896.0,Cincinnati Reds,2,11,7,https://www.baseball-reference.com/boxes/SFN/SFN201607260.shtml,"Tuesday, July 26, 2016",,: 3:20,"Night Game, on grass",San Francisco Giants,1,13,9,Start Time: 7:15 p.m. Local, AT&T Park
30969.0,Seattle Mariners,0,11,7,https://www.baseball-reference.com/boxes/PIT/PIT201607260.shtml,"Tuesday, July 26, 2016",,: 3:08,"Night Game, on grass",Pittsburgh Pirates,1,12,4,Start Time: 7:08 p.m. Local, PNC Park
37116.0,St. Louis Cardinals,1,4,1,https://www.baseball-reference.com/boxes/NYN/NYN201607262.shtml,"Tuesday, July 26, 2016",,: 2:33,"Night Game, on grass",New York Mets,0,6,3,Start Time: 8:04 p.m. Local, Citi Field
26690.0,Atlanta Braves,0,7,2,https://www.baseball-reference.com/boxes/MIN/MIN201607260.shtml,"Tuesday, July 26, 2016",,: 2:23,"Night Game, on grass",Minnesota Twins,1,5,0,Start Time: 7:10 p.m. Local, Target Field
24074.0,Arizona Diamondbacks,0,8,4,https://www.baseball-reference.com/boxes/MIL/MIL201607260.shtml,"Tuesday, July 26, 2016",,: 3:35,"Night Game, on grass",Milwaukee Brewers,2,11,9,Start Time: 7:11 p.m. Local, Miller Park
20365.0,Philadelphia Phillies,0,4,0,https://www.baseball-reference.com/boxes/MIA/MIA201607260.shtml,"Tuesday, July 26, 2016",,: 2:41,"Night Game, on grass",Miami Marlins,0,9,5,Start Time: 7:12 p.m. Local, Marlins Park
46960.0,Tampa Bay Rays,2,6,2,https://www.baseball-reference.com/boxes/LAN/LAN201607260.shtml,"Tuesday, July 26, 2016",,: 2:55,"Night Game, on grass",Los Angeles Dodgers,1,5,3,Start Time: 7:11 p.m. Local, Dodger Stadium
28026.0,Los Angeles Angels of Anaheim,0,22,13,https://www.baseball-reference.com/boxes/KCA/KCA201607260.shtml,"Tuesday, July 26, 2016",,: 3:04,"Night Game, on grass",Kansas City Royals,1,3,0,Start Time: 7:15 p.m. Local, Kauffman Stadium
28134.0,New York Yankees,0,13,6,https://www.baseball-reference.com/boxes/HOU/HOU201607260.shtml,"Tuesday, July 26, 2016",,: 3:03,"Night Game, on grass",Houston Astros,0,6,3,Start Time: 7:10 p.m. Local, Minute Maid Park
23711.0,Washington Nationals,1,10,6,https://www.baseball-reference.com/boxes/CLE/CLE201607260.shtml,"Tuesday, July 26, 2016",,: 3:17,"Night Game, on grass",Cleveland Indians,1,11,7,Start Time: 7:10 p.m. Local, Progressive Field
39553.0,Chicago Cubs,0,4,0,https://www.baseball-reference.com/boxes/CHA/CHA201607260.shtml,"Tuesday, July 26, 2016",,: 2:55,"Night Game, on grass",Chicago White Sox,1,6,3,Start Time: 6:10 p.m. Local, U.S. Cellular Field
38378.0,Detroit Tigers,1,13,9,https://www.baseball-reference.com/boxes/BOS/BOS201607260.shtml,"Tuesday, July 26, 2016",,: 3:33,"Night Game, on grass",Boston Red Sox,0,9,8,Start Time: 7:10 p.m. Local, Fenway Park
23677.0,Colorado Rockies,0,9,6,https://www.baseball-reference.com/boxes/BAL/BAL201607260.shtml,"Tuesday, July 26, 2016",,: 2:44,"Night Game, on grass",Baltimore Orioles,0,5,3,Start Time: 7:07 p.m. Local, Oriole Park at Camden Yards
41483.0,San Diego Padres,0,5,2,https://www.baseball-reference.com/boxes/TOR/TOR201607250.shtml,"Monday, July 25, 2016",,: 2:41,"Night Game, on turf",Toronto Blue Jays,0,9,4,Start Time: 7:07 p.m. Local, Rogers Centre
27292.0,Oakland Athletics,0,12,6,https://www.baseball-reference.com/boxes/TEX/TEX201607250.shtml,"Monday, July 25, 2016",,: 2:58,"Night Game, on grass",Texas Rangers,2,11,7,Start Time: 7:08 p.m. Local, Globe Life Park in Arlington
42147.0,Cincinnati Reds,0,9,7,https://www.baseball-reference.com/boxes/SFN/SFN201607250.shtml,"Monday, July 25, 2016",,: 3:05,"Night Game, on grass",San Francisco Giants,1,7,5,Start Time: 7:16 p.m. Local, AT&T Park
25347.0,Arizona Diamondbacks,0,9,2,https://www.baseball-reference.com/boxes/MIL/MIL201607250.shtml,"Monday, July 25, 2016",,: 3:09,"Night Game, on grass",Milwaukee Brewers,0,12,7,Start Time: 6:22 p.m. Local, Miller Park
19465.0,Philadelphia Phillies,1,7,4,https://www.baseball-reference.com/boxes/MIA/MIA201607250.shtml,"Monday, July 25, 2016",,: 3:03,"Night Game, on grass",Miami Marlins,2,2,0,Start Time: 7:10 p.m. Local, Marlins Park
33828.0,Los Angeles Angels of Anaheim,1,9,6,https://www.baseball-reference.com/boxes/KCA/KCA201607250.shtml,"Monday, July 25, 2016",,: 3:05,"Night Game, on grass",Kansas City Royals,1,5,2,Start Time: 7:16 p.m. Local, Kauffman Stadium
30628.0,New York Yankees,1,7,2,https://www.baseball-reference.com/boxes/HOU/HOU201607250.shtml,"Monday, July 25, 2016",,: 2:41,"Night Game, on grass",Houston Astros,0,6,1,Start Time: 7:10 p.m. Local, Minute Maid Park
39510.0,Chicago Cubs,0,12,4,https://www.baseball-reference.com/boxes/CHA/CHA201607250.shtml,"Monday, July 25, 2016",,: 3:23,"Night Game, on grass",Chicago White Sox,2,8,5,Start Time: 7:10 p.m. Local, U.S. Cellular Field
37479.0,Detroit Tigers,0,8,4,https://www.baseball-reference.com/boxes/BOS/BOS201607250.shtml,"Monday, July 25, 2016",,: 3:27,"Night Game, on grass",Boston Red Sox,0,10,2,Start Time: 7:11 p.m. Local, Fenway Park
19361.0,Colorado Rockies,3,6,2,https://www.baseball-reference.com/boxes/BAL/BAL201607250.shtml,"Monday, July 25, 2016",,: 3:14,"Night Game, on grass",Baltimore Orioles,0,6,3,Start Time: 7:07 p.m. Local, Oriole Park at Camden Yards
30663.0,San Diego Padres,1,12,10,https://www.baseball-reference.com/boxes/WAS/WAS201607240.shtml,"Sunday, July 24, 2016",,: 3:32,"Day Game, on grass",Washington Nationals,1,9,6,Start Time: 1:37 p.m. Local, Nationals Park
47488.0,Seattle Mariners,0,1,0,https://www.baseball-reference.com/boxes/TOR/TOR201607240.shtml,"Sunday, July 24, 2016",,: 2:21,"Day Game, on turf",Toronto Blue Jays,0,4,2,Start Time: 1:08 p.m. Local, Rogers Centre
41423.0,Los Angeles Dodgers,0,13,9,https://www.baseball-reference.com/boxes/SLN/SLN201607240.shtml,"Sunday, July 24, 2016",,: 3:49,"Night Game, on grass",St. Louis Cardinals,1,8,6,Start Time: 7:10 p.m. Local, Busch Stadium III
32439.0,Philadelphia Phillies,0,9,4,https://www.baseball-reference.com/boxes/PIT/PIT201607240.shtml,"Sunday, July 24, 2016",,: 3:08,"Day Game, on grass",Pittsburgh Pirates,1,9,5,Start Time: 1:36 p.m. Local, PNC Park
17642.0,Tampa Bay Rays,1,5,2,https://www.baseball-reference.com/boxes/OAK/OAK201607240.shtml,"Sunday, July 24, 2016",,: 2:21,"Day Game, on grass",Oakland Athletics,0,10,3,Start Time: 1:07 p.m. Local, Oakland-Alameda County Coliseum
34143.0,San Francisco Giants,0,10,2,https://www.baseball-reference.com/boxes/NYA/NYA201607240.shtml,"Sunday, July 24, 2016",,: 3:06,"Day Game, on grass",New York Yankees,0,8,5,Start Time: 1:10 p.m. Local, Yankee Stadium III
43310.0,Chicago Cubs,0,11,6,https://www.baseball-reference.com/boxes/MIL/MIL201607240.shtml,"Sunday, July 24, 2016",,: 4:08,"Day Game, on grass",Milwaukee Brewers,2,8,5,Start Time: 1:10 p.m. Local, Miller Park
25004.0,New York Mets,0,6,3,https://www.baseball-reference.com/boxes/MIA/MIA201607240.shtml,"Sunday, July 24, 2016",,: 2:50,"Day Game, on grass",Miami Marlins,0,5,0,Start Time: 1:12 p.m. Local, Marlins Park
32739.0,Texas Rangers,0,11,2,https://www.baseball-reference.com/boxes/KCA/KCA201607240.shtml,"Sunday, July 24, 2016",,: 3:03,"Day Game, on grass",Kansas City Royals,0,7,1,Start Time: 1:18 p.m. Local, Kauffman Stadium
32721.0,Los Angeles Angels of Anaheim,1,11,3,https://www.baseball-reference.com/boxes/HOU/HOU201607240.shtml,"Sunday, July 24, 2016",,: 3:00,"Day Game, on grass",Houston Astros,1,15,13,Start Time: 1:11 p.m. Local, Minute Maid Park
26841.0,New York Mets,2,10,2,https://www.baseball-reference.com/boxes/MIA/MIA201607230.shtml,"Saturday, July 23, 2016",,: 3:09,"Night Game, on grass",Miami Marlins,0,15,7,Start Time: 7:10 p.m. Local, Marlins Park
32132.0,Texas Rangers,3,8,7,https://www.baseball-reference.com/boxes/KCA/KCA201607230.shtml,"Saturday, July 23, 2016",,: 3:14,"Night Game, on grass",Kansas City Royals,1,9,4,Start Time: 6:15 p.m. Local, Kauffman Stadium
35119.0,Los Angeles Angels of Anaheim,0,6,2,https://www.baseball-reference.com/boxes/HOU/HOU201607230.shtml,"Saturday, July 23, 2016",,: 2:53,"Night Game, on grass",Houston Astros,0,10,7,Start Time: 6:10 p.m. Local, Minute Maid Park
46195.0,Atlanta Braves,0,9,4,https://www.baseball-reference.com/boxes/COL/COL201607230.shtml,"Saturday, July 23, 2016",,: 3:02,"Night Game, on grass",Colorado Rockies,1,7,8,Start Time: 6:12 p.m. Local, Coors Field
23963.0,Arizona Diamondbacks,1,4,1,https://www.baseball-reference.com/boxes/CIN/CIN201607230.shtml,"Saturday, July 23, 2016",,: 3:00,"Night Game, on grass",Cincinnati Reds,0,10,6,Start Time: 7:10 p.m. Local, Great American Ball Park
32527.0,Detroit Tigers,1,8,3,https://www.baseball-reference.com/boxes/CHA/CHA201607230.shtml,"Saturday, July 23, 2016",,: 3:15,"Night Game, on grass",Chicago White Sox,2,7,4,Start Time: 6:20 p.m. Local, U.S. Cellular Field
37600.0,Minnesota Twins,1,19,11,https://www.baseball-reference.com/boxes/BOS/BOS201607230.shtml,"Saturday, July 23, 2016",,: 4:11,"Night Game, on grass",Boston Red Sox,1,15,9,Start Time: 7:11 p.m. Local, Fenway Park
31946.0,Cleveland Indians,0,7,2,https://www.baseball-reference.com/boxes/BAL/BAL201607230.shtml,"Saturday, July 23, 2016",,: 2:52,"Night Game, on grass",Baltimore Orioles,0,10,5,Start Time: 7:08 p.m. Local, Oriole Park at Camden Yards
31618.0,San Diego Padres,1,6,5,https://www.baseball-reference.com/boxes/WAS/WAS201607220.shtml,"Friday, July 22, 2016",,: 2:58,"Night Game, on grass",Washington Nationals,1,6,3,Start Time: 7:05 p.m. Local, Nationals Park
46737.0,Seattle Mariners,0,9,2,https://www.baseball-reference.com/boxes/TOR/TOR201607220.shtml,"Friday, July 22, 2016",,: 2:41,"Night Game, on turf",Toronto Blue Jays,0,4,1,Start Time: 7:07 p.m. Local, Rogers Centre
41915.0,Los Angeles Dodgers,1,14,3,https://www.baseball-reference.com/boxes/SLN/SLN201607220.shtml,"Friday, July 22, 2016",,: 5:10,"Night Game, on grass",St. Louis Cardinals,0,8,4,Start Time: 7:15 p.m. Local, Busch Stadium III
