attendance,away_team,away_team_errors,away_team_hits,away_team_runs,date,game_duration,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,week_day,year,fiedl_type
18603.0,Philadelphia Phillies,2,17,9,June 29, 353,Day Game,Arizona Diamondbacks,1,15,8, 12:41pm, Chase Field,Wednesday,2016,on grass
46608.0,Colorado Rockies,1,5,1,July 2, 311,Night Game,Los Angeles Dodgers,0,10,6, 7:11pm, Dodger Stadium,Saturday,2016,on grass
27657.0,Oakland Athletics,0,2,0,July 6, 244,Day Game,Minnesota Twins,1,10,4, 12:10pm, Target Field,Wednesday,2016,on grass
40899.0,Baltimore Orioles,0,13,6,July 6, 526,Day Game,Los Angeles Dodgers,0,16,4, 12:10pm, Dodger Stadium,Wednesday,2016,on grass
25709.0,Seattle Mariners,3,10,8,July 6, 332,Night Game,Houston Astros,0,12,9, 7:11pm, Minute Maid Park,Wednesday,2016,on grass
24098.0,Detroit Tigers,1,12,12,July 6, 313,Day Game,Cleveland Indians,1,7,2, 12:11pm, Progressive Field,Wednesday,2016,on grass
41262.0,Cincinnati Reds,0,8,5,July 6, 256,Day Game,Chicago Cubs,0,8,3, 1:21pm, Wrigley Field,Wednesday,2016,on grass
21144.0,New York Yankees,0,8,0,July 6, 254,Night Game,Chicago White Sox,0,5,5, 7:10pm, U.S. Cellular Field,Wednesday,2016,on grass
37175.0,Texas Rangers,3,10,6,July 6, 319,Night Game,Boston Red Sox,1,10,11, 7:09pm, Fenway Park,Wednesday,2016,on grass
17091.0,San Diego Padres,0,14,13,July 6, 310,Night Game,Arizona Diamondbacks,0,12,6, 6:40pm, Chase Field,Wednesday,2016,on grass
25138.0,Milwaukee Brewers,0,10,5,July 5, 252,Night Game,Washington Nationals,1,12,2, 7:07pm, Nationals Park,Tuesday,2016,on grass
35917.0,Kansas City Royals,1,7,3,July 5, 232,Night Game,Toronto Blue Jays,0,13,8, 7:08pm, Rogers Centre,Tuesday,2016,on turf
14896.0,Los Angeles Angels of Anaheim,2,16,13,July 5, 319,Night Game,Tampa Bay Rays,1,14,5, 7:10pm, Tropicana Field,Tuesday,2016,on turf
41444.0,Pittsburgh Pirates,1,11,5,July 5, 307,Night Game,St. Louis Cardinals,1,6,2, 7:09pm, Busch Stadium III,Tuesday,2016,on grass
43288.0,Los Angeles Angels of Anaheim,0,8,2,July 9, 314,Day Game,Baltimore Orioles,0,10,3, 4:08pm, Oriole Park at Camden Yards,Saturday,2016,on grass
38861.0,Pittsburgh Pirates,1,6,0,July 16, 236,Night Game,Washington Nationals,0,10,6, 8:16pm, Nationals Park,Saturday,2016,on grass
18638.0,Baltimore Orioles,0,7,2,July 16, 233,Night Game,Tampa Bay Rays,0,4,1, 6:11pm, Tropicana Field,Saturday,2016,on turf
44840.0,Miami Marlins,0,3,0,July 16, 239,Night Game,St. Louis Cardinals,0,8,5, 6:16pm, Busch Stadium III,Saturday,2016,on grass
41386.0,Houston Astros,0,4,0,July 16, 246,Day Game,Seattle Mariners,0,5,1, 1:10pm, Safeco Field,Saturday,2016,on grass
40550.0,San Francisco Giants,2,14,6,July 16, 405,Night Game,San Diego Padres,0,10,7, 5:40pm, Petco Park,Saturday,2016,on grass
37324.0,New York Mets,1,6,2,July 16, 311,Night Game,Philadelphia Phillies,0,10,4, 7:07pm, Citizens Bank Park,Saturday,2016,on grass
27510.0,Toronto Blue Jays,0,7,4,July 16, 241,Day Game,Oakland Athletics,1,6,5, 1:07pm, Oakland-Alameda County Coliseum,Saturday,2016,on grass
48329.0,Boston Red Sox,0,10,5,July 16, 256,Day Game,New York Yankees,2,5,2, 4:08pm, Yankee Stadium III,Saturday,2016,on grass
29447.0,Cleveland Indians,3,9,4,July 16, 350,Night Game,Minnesota Twins,2,10,5, 6:39pm, Target Field,Saturday,2016,on grass
39594.0,Kansas City Royals,0,11,8,July 16, 316,Night Game,Detroit Tigers,0,7,4, 7:10pm, Comerica Park,Saturday,2016,on grass
31328.0,Milwaukee Brewers,0,12,9,July 16, 303,Night Game,Cincinnati Reds,0,9,1, 7:11pm, Great American Ball Park,Saturday,2016,on grass
41346.0,Texas Rangers,1,3,1,July 16, 247,Day Game,Chicago Cubs,0,4,3, 1:20pm, Wrigley Field,Saturday,2016,on grass
31144.0,Cleveland Indians,0,12,7,July 19, 246,Night Game,Kansas City Royals,0,8,3, 7:15pm, Kauffman Stadium,Tuesday,2016,on grass
34695.0,Atlanta Braves,1,5,2,July 24, 256,Day Game,Colorado Rockies,1,11,7, 2:12pm, Coors Field,Sunday,2016,on grass
25304.0,Arizona Diamondbacks,0,13,9,July 24, 332,Day Game,Cincinnati Reds,1,11,8, 1:11pm, Great American Ball Park,Sunday,2016,on grass
30281.0,Detroit Tigers,0,8,4,July 24, 300,Day Game,Chicago White Sox,0,12,5, 2:01pm, U.S. Cellular Field,Sunday,2016,on grass
36806.0,Minnesota Twins,1,9,7,July 24, 315,Day Game,Boston Red Sox,1,10,8, 1:35pm, Fenway Park,Sunday,2016,on grass
37821.0,Cleveland Indians,1,7,3,July 24, 246,Day Game,Baltimore Orioles,1,7,5, 1:37pm, Oriole Park at Camden Yards,Sunday,2016,on grass
30747.0,San Diego Padres,1,6,2,July 23, 301,Night Game,Washington Nationals,0,8,3, 7:05pm, Nationals Park,Saturday,2016,on grass
47517.0,Seattle Mariners,0,19,14,July 23, 318,Day Game,Toronto Blue Jays,0,8,5, 1:08pm, Rogers Centre,Saturday,2016,on turf
45477.0,Los Angeles Dodgers,1,13,7,July 23, 256,Night Game,St. Louis Cardinals,1,6,2, 6:15pm, Busch Stadium III,Saturday,2016,on grass
35802.0,Philadelphia Phillies,0,12,4,July 23, 335,Day Game,Pittsburgh Pirates,2,8,7, 4:06pm, PNC Park,Saturday,2016,on grass
30436.0,Tampa Bay Rays,1,9,3,July 23, 222,Night Game,Oakland Athletics,0,8,4, 6:07pm, Oakland-Alameda County Coliseum,Saturday,2016,on grass
46727.0,San Francisco Giants,2,9,2,July 23, 425,Day Game,New York Yankees,0,9,1, 4:09pm, Yankee Stadium III,Saturday,2016,on grass
44643.0,Chicago Cubs,1,6,1,July 23, 256,Night Game,Milwaukee Brewers,0,8,6, 6:10pm, Miller Park,Saturday,2016,on grass
41743.0,Washington Nationals,0,8,3,July 30, 329,Day Game,San Francisco Giants,0,8,5, 1:06pm, AT&T Park,Saturday,2016,on grass
31620.0,Cincinnati Reds,1,5,1,July 30, 244,Night Game,San Diego Padres,0,6,2, 5:41pm, Petco Park,Saturday,2016,on grass
42207.0,Colorado Rockies,0,9,7,July 30, 309,Night Game,New York Mets,3,6,2, 7:48pm, Citi Field,Saturday,2016,on grass
27914.0,Chicago White Sox,3,15,6,July 30, 323,Night Game,Minnesota Twins,1,8,5, 6:10pm, Target Field,Saturday,2016,on grass
36663.0,Pittsburgh Pirates,0,8,3,July 30, 319,Night Game,Milwaukee Brewers,1,12,5, 6:10pm, Miller Park,Saturday,2016,on grass
25011.0,St. Louis Cardinals,1,6,0,July 30, 302,Night Game,Miami Marlins,1,12,11, 7:11pm, Marlins Park,Saturday,2016,on grass
49540.0,Arizona Diamondbacks,0,10,4,July 30, 324,Night Game,Los Angeles Dodgers,0,8,2, 6:10pm, Dodger Stadium,Saturday,2016,on grass
34673.0,Houston Astros,2,5,2,July 30, 249,Night Game,Detroit Tigers,0,7,3, 7:10pm, Comerica Park,Saturday,2016,on grass
32850.0,Oakland Athletics,0,8,3,July 30, 239,Night Game,Cleveland Indians,0,12,6, 7:37pm, Progressive Field,Saturday,2016,on grass
41401.0,Seattle Mariners,1,5,4,July 30, 237,Day Game,Chicago Cubs,1,3,1, 1:20pm, Wrigley Field,Saturday,2016,on grass
38236.0,Philadelphia Phillies,0,9,9,July 30, 340,Night Game,Atlanta Braves,2,14,5, 7:11pm, Turner Field,Saturday,2016,on grass
43150.0,Boston Red Sox,0,6,2,July 30, 306,Night Game,Los Angeles Angels of Anaheim,0,8,5, 6:07pm, Angel Stadium of Anaheim,Saturday,2016,on grass
40419.0,Miami Marlins,0,9,2,August 2, 248,Night Game,Chicago Cubs,1,9,3, 7:07pm, Wrigley Field,Tuesday,2016,on grass
35986.0,Toronto Blue Jays,0,5,2,August 6, 236,Night Game,Kansas City Royals,1,11,4, 6:14pm, Kauffman Stadium,Saturday,2016,on grass
42272.0,Texas Rangers,0,13,3,August 6, 307,Night Game,Houston Astros,0,9,2, 6:09pm, Minute Maid Park,Saturday,2016,on grass
41053.0,New York Mets,0,14,5,August 6, 319,Night Game,Detroit Tigers,3,10,6, 7:10pm, Comerica Park,Saturday,2016,on grass
37699.0,Miami Marlins,0,10,6,August 6, 325,Night Game,Colorado Rockies,1,17,12, 6:10pm, Coors Field,Saturday,2016,on grass
28491.0,Baltimore Orioles,0,6,2,August 6, 256,Night Game,Chicago White Sox,1,10,4, 6:10pm, U.S. Cellular Field,Saturday,2016,on grass
29370.0,Milwaukee Brewers,3,19,15,August 6, 400,Night Game,Arizona Diamondbacks,0,8,6, 5:10pm, Chase Field,Saturday,2016,on grass
34036.0,San Francisco Giants,1,4,1,August 5, 226,Night Game,Washington Nationals,0,6,5, 7:05pm, Nationals Park,Friday,2016,on grass
12161.0,Minnesota Twins,0,10,6,August 5, 257,Night Game,Tampa Bay Rays,1,7,2, 7:10pm, Tropicana Field,Friday,2016,on turf
42421.0,Atlanta Braves,0,3,0,August 5, 228,Night Game,St. Louis Cardinals,0,2,1, 7:16pm, Busch Stadium III,Friday,2016,on grass
40354.0,Los Angeles Angels of Anaheim,1,3,4,August 5, 252,Night Game,Seattle Mariners,1,14,6, 7:10pm, Safeco Field,Friday,2016,on grass
27521.0,Philadelphia Phillies,0,6,5,August 5, 255,Night Game,San Diego Padres,0,10,4, 7:40pm, Petco Park,Friday,2016,on grass
28882.0,Cincinnati Reds,2,6,2,August 5, 304,Night Game,Pittsburgh Pirates,0,6,3, 7:07pm, PNC Park,Friday,2016,on grass
38089.0,New York Yankees,0,7,3,August 9, 313,Night Game,Boston Red Sox,1,9,5, 7:10pm, Fenway Park,Tuesday,2016,on grass
46330.0,Houston Astros,0,12,5,August 12, 249,Night Game,Toronto Blue Jays,1,7,3, 7:07pm, Rogers Centre,Friday,2016,on turf
31190.0,Detroit Tigers,0,7,5,August 12, 300,Night Game,Texas Rangers,2,13,8, 9:47pm, Globe Life Park in Arlington,Friday,2016,on grass
41479.0,Baltimore Orioles,0,10,5,August 12, 301,Night Game,San Francisco Giants,1,5,2, 7:15pm, AT&T Park,Friday,2016,on grass
23600.0,Colorado Rockies,3,8,6,August 12, 325,Night Game,Philadelphia Phillies,1,11,10, 7:42pm, Citizens Bank Park,Friday,2016,on grass
14073.0,Seattle Mariners,0,4,3,August 12, 219,Night Game,Oakland Athletics,0,12,6, 7:07pm, Oakland-Alameda County Coliseum,Friday,2016,on grass
24422.0,San Diego Padres,0,6,8,August 12, 307,Night Game,New York Mets,0,8,6, 7:10pm, Citi Field,Friday,2016,on grass
46459.0,Tampa Bay Rays,0,4,3,August 12, 251,Night Game,New York Yankees,0,8,6, 8:05pm, Yankee Stadium III,Friday,2016,on grass
24617.0,Kansas City Royals,0,11,7,August 12, 248,Night Game,Minnesota Twins,1,5,3, 8:00pm, Target Field,Friday,2016,on grass
24553.0,Cincinnati Reds,1,12,7,August 12, 323,Night Game,Milwaukee Brewers,2,6,4, 7:10pm, Miller Park,Friday,2016,on grass
21090.0,Chicago White Sox,0,12,4,August 12, 322,Night Game,Miami Marlins,0,4,2, 7:11pm, Marlins Park,Friday,2016,on grass
47438.0,Pittsburgh Pirates,0,7,5,August 12, 257,Night Game,Los Angeles Dodgers,0,12,1, 7:10pm, Dodger Stadium,Friday,2016,on grass
27014.0,Los Angeles Angels of Anaheim,2,8,3,August 12, 313,Night Game,Cleveland Indians,0,17,13, 7:10pm, Progressive Field,Friday,2016,on grass
35840.0,Seattle Mariners,0,9,3,August 15, 301,Night Game,Los Angeles Angels of Anaheim,0,4,2, 7:07pm, Angel Stadium of Anaheim,Monday,2016,on grass
30665.0,Toronto Blue Jays,2,5,2,August 19, 227,Night Game,Cleveland Indians,0,6,3, 7:10pm, Progressive Field,Friday,2016,on grass
28184.0,Los Angeles Dodgers,0,10,2,August 19, 339,Night Game,Cincinnati Reds,0,12,9, 7:11pm, Great American Ball Park,Friday,2016,on grass
20011.0,Oakland Athletics,1,11,9,August 19, 223,Night Game,Chicago White Sox,1,2,0, 7:11pm, U.S. Cellular Field,Friday,2016,on grass
34422.0,Houston Astros,1,18,15,August 19, 303,Night Game,Baltimore Orioles,0,10,8, 7:06pm, Oriole Park at Camden Yards,Friday,2016,on grass
30292.0,Washington Nationals,2,12,7,August 19, 336,Night Game,Atlanta Braves,2,7,6, 7:36pm, Turner Field,Friday,2016,on grass
40256.0,New York Yankees,0,15,7,August 19, 255,Night Game,Los Angeles Angels of Anaheim,1,6,0, 7:09pm, Angel Stadium of Anaheim,Friday,2016,on grass
41517.0,New York Mets,0,13,7,August 18, 330,Night Game,San Francisco Giants,0,17,10, 7:15pm, AT&T Park,Thursday,2016,on grass
32103.0,Arizona Diamondbacks,1,14,8,August 18, 349,Night Game,San Diego Padres,1,12,9, 7:10pm, Petco Park,Thursday,2016,on grass
29187.0,Los Angeles Dodgers,1,7,4,August 18, 254,Night Game,Philadelphia Phillies,0,9,5, 7:07pm, Citizens Bank Park,Thursday,2016,on grass
30599.0,Minnesota Twins,1,5,1,August 18, 215,Night Game,Kansas City Royals,0,7,8, 7:15pm, Kauffman Stadium,Thursday,2016,on grass
34649.0,Boston Red Sox,0,9,3,August 18, 323,Day Game,Detroit Tigers,0,10,4, 1:10pm, Comerica Park,Thursday,2016,on grass
12982.0,Chicago White Sox,1,6,4,August 18, 300,Night Game,Cleveland Indians,0,12,5, 7:10pm, Progressive Field,Thursday,2016,on grass
32996.0,Minnesota Twins,1,8,1,August 21, 225,Day Game,Kansas City Royals,1,4,2, 1:15pm, Kauffman Stadium,Sunday,2016,on grass
25474.0,Pittsburgh Pirates,1,7,5,August 26, 326,Night Game,Milwaukee Brewers,2,7,3, 7:11pm, Miller Park,Friday,2016,on grass
17775.0,San Diego Padres,2,6,6,August 26, 352,Night Game,Miami Marlins,1,13,7, 7:11pm, Marlins Park,Friday,2016,on grass
48609.0,Chicago Cubs,1,9,6,August 26, 338,Night Game,Los Angeles Dodgers,0,9,4, 7:11pm, Dodger Stadium,Friday,2016,on grass
25852.0,Tampa Bay Rays,1,8,4,August 26, 239,Night Game,Houston Astros,0,6,5, 7:11pm, Minute Maid Park,Friday,2016,on grass
31357.0,Los Angeles Angels of Anaheim,0,4,2,August 26, 250,Night Game,Detroit Tigers,0,9,4, 7:10pm, Comerica Park,Friday,2016,on grass
25651.0,Seattle Mariners,0,5,3,August 26, 222,Night Game,Chicago White Sox,0,8,1, 7:10pm, U.S. Cellular Field,Friday,2016,on grass
38134.0,Kansas City Royals,1,9,6,August 26, 314,Night Game,Boston Red Sox,0,15,3, 7:11pm, Fenway Park,Friday,2016,on grass
26087.0,Cincinnati Reds,0,12,3,August 26, 347,Night Game,Arizona Diamondbacks,0,7,4, 6:40pm, Chase Field,Friday,2016,on grass
39722.0,Baltimore Orioles,0,3,0,August 25, 243,Night Game,Washington Nationals,0,10,4, 7:06pm, Nationals Park,Thursday,2016,on grass
46273.0,Los Angeles Angels of Anaheim,1,11,6,August 25, 306,Night Game,Toronto Blue Jays,0,7,3, 7:07pm, Rogers Centre,Thursday,2016,on turf
23768.0,Cleveland Indians,2,2,0,August 25, 234,Night Game,Texas Rangers,0,8,9, 7:08pm, Globe Life Park in Arlington,Thursday,2016,on grass
12059.0,Boston Red Sox,0,7,1,August 25, 232,Day Game,Tampa Bay Rays,0,7,2, 1:10pm, Tropicana Field,Thursday,2016,on turf
38002.0,Baltimore Orioles,0,10,5,August 28, 307,Day Game,New York Yankees,0,8,0, 1:07pm, Yankee Stadium III,Sunday,2016,on grass
12602.0,Toronto Blue Jays,2,6,3,September 2, 252,Night Game,Tampa Bay Rays,0,8,8, 7:10pm, Tropicana Field,Friday,2016,on turf
16775.0,Los Angeles Angels of Anaheim,2,10,8,September 2, 325,Night Game,Seattle Mariners,1,13,11, 7:10pm, Safeco Field,Friday,2016,on grass
21772.0,Milwaukee Brewers,1,3,1,September 2, 301,Night Game,Pittsburgh Pirates,1,7,0, 7:07pm, PNC Park,Friday,2016,on grass
17175.0,Atlanta Braves,0,13,8,September 2, 328,Night Game,Philadelphia Phillies,1,9,4, 7:09pm, Citizens Bank Park,Friday,2016,on grass
21376.0,Boston Red Sox,0,17,16,September 2, 327,Night Game,Oakland Athletics,2,6,2, 7:07pm, Oakland-Alameda County Coliseum,Friday,2016,on grass
32040.0,Washington Nationals,0,8,4,September 2, 307,Night Game,New York Mets,0,4,1, 7:12pm, Citi Field,Friday,2016,on grass
20806.0,Chicago White Sox,1,17,11,September 2, 259,Night Game,Minnesota Twins,1,8,4, 7:10pm, Target Field,Friday,2016,on grass
48911.0,San Diego Padres,1,6,4,September 2, 332,Night Game,Los Angeles Dodgers,1,13,2, 7:11pm, Dodger Stadium,Friday,2016,on grass
25008.0,Detroit Tigers,2,13,7,September 2, 328,Night Game,Kansas City Royals,0,11,6, 7:15pm, Kauffman Stadium,Friday,2016,on grass
23002.0,Arizona Diamondbacks,2,10,7,September 2, 311,Night Game,Colorado Rockies,2,14,14, 6:42pm, Coors Field,Friday,2016,on grass
24415.0,Miami Marlins,0,8,2,September 2, 249,Night Game,Cleveland Indians,0,7,6, 7:10pm, Progressive Field,Friday,2016,on grass
21441.0,St. Louis Cardinals,1,6,2,September 2, 257,Night Game,Cincinnati Reds,0,11,3, 7:12pm, Great American Ball Park,Friday,2016,on grass
13062.0,Houston Astros,1,11,6,September 5, 344,Night Game,Cleveland Indians,2,7,2, 7:10pm, Progressive Field,Monday,2016,on grass
47841.0,New York Mets,0,7,3,September 10, 324,Night Game,Atlanta Braves,2,8,4, 7:12pm, Turner Field,Saturday,2016,on grass
32301.0,San Francisco Giants,0,19,11,September 10, 309,Night Game,Arizona Diamondbacks,0,5,3, 5:10pm, Chase Field,Saturday,2016,on grass
39146.0,Texas Rangers,1,12,8,September 10, 340,Night Game,Los Angeles Angels of Anaheim,0,9,5, 6:08pm, Angel Stadium of Anaheim,Saturday,2016,on grass
28469.0,Philadelphia Phillies,0,7,4,September 9, 331,Night Game,Washington Nationals,0,9,5, 7:05pm, Nationals Park,Friday,2016,on grass
46953.0,Boston Red Sox,1,18,13,September 9, 323,Night Game,Toronto Blue Jays,2,9,3, 7:09pm, Rogers Centre,Friday,2016,on turf
42647.0,Milwaukee Brewers,1,9,3,September 9, 234,Night Game,St. Louis Cardinals,1,5,4, 7:15pm, Busch Stadium III,Friday,2016,on grass
25015.0,Colorado Rockies,0,9,4,September 9, 238,Night Game,San Diego Padres,0,5,1, 7:42pm, Petco Park,Friday,2016,on grass
24520.0,Cincinnati Reds,0,10,4,September 9, 301,Night Game,Pittsburgh Pirates,0,10,3, 7:08pm, PNC Park,Friday,2016,on grass
19385.0,Seattle Mariners,0,6,3,September 9, 259,Night Game,Oakland Athletics,0,7,2, 7:07pm, Oakland-Alameda County Coliseum,Friday,2016,on grass
30194.0,Tampa Bay Rays,0,12,5,September 9, 330,Night Game,New York Yankees,0,9,7, 7:08pm, Yankee Stadium III,Friday,2016,on grass
20173.0,Cleveland Indians,1,9,5,September 9, 307,Night Game,Minnesota Twins,2,6,4, 7:10pm, Target Field,Friday,2016,on grass
22940.0,Los Angeles Dodgers,0,7,1,September 9, 308,Night Game,Miami Marlins,0,8,4, 7:11pm, Marlins Park,Friday,2016,on grass
29932.0,Seattle Mariners,1,11,8,September 12, 308,Night Game,Los Angeles Angels of Anaheim,1,6,1, 7:07pm, Angel Stadium of Anaheim,Monday,2016,on grass
30178.0,Houston Astros,0,10,6,September 16, 258,Night Game,Seattle Mariners,2,3,0, 7:10pm, Safeco Field,Friday,2016,on grass
18179.0,Miami Marlins,0,13,3,September 16, 443,Night Game,Philadelphia Phillies,1,13,4, 7:08pm, Citizens Bank Park,Friday,2016,on grass
33338.0,Minnesota Twins,0,3,0,September 16, 241,Night Game,New York Mets,1,7,3, 7:10pm, Citi Field,Friday,2016,on grass
29318.0,Chicago White Sox,1,11,7,September 16, 300,Night Game,Kansas City Royals,0,7,4, 7:15pm, Kauffman Stadium,Friday,2016,on grass
30451.0,San Diego Padres,1,10,7,September 16, 331,Night Game,Colorado Rockies,0,14,8, 6:40pm, Coors Field,Friday,2016,on grass
29137.0,Detroit Tigers,3,5,4,September 16, 331,Night Game,Cleveland Indians,0,14,11, 7:10pm, Progressive Field,Friday,2016,on grass
20238.0,Pittsburgh Pirates,1,12,9,September 16, 355,Night Game,Cincinnati Reds,0,9,7, 7:41pm, Great American Ball Park,Friday,2016,on grass
40823.0,Milwaukee Brewers,1,10,4,September 16, 313,Day Game,Chicago Cubs,1,11,5, 1:21pm, Wrigley Field,Friday,2016,on grass
37927.0,New York Yankees,0,9,4,September 16, 313,Night Game,Boston Red Sox,0,12,7, 7:12pm, Fenway Park,Friday,2016,on grass
30094.0,Tampa Bay Rays,2,10,4,September 16, 244,Night Game,Baltimore Orioles,1,9,5, 7:07pm, Oriole Park at Camden Yards,Friday,2016,on grass
33618.0,Washington Nationals,1,12,7,September 16, 314,Night Game,Atlanta Braves,0,9,2, 7:37pm, Turner Field,Friday,2016,on grass
34224.0,Oakland Athletics,1,8,5,September 18, 311,Day Game,Texas Rangers,0,8,2, 2:08pm, Globe Life Park in Arlington,Sunday,2016,on grass
47016.0,New York Yankees,2,3,0,September 23, 306,Night Game,Toronto Blue Jays,1,13,9, 7:08pm, Rogers Centre,Friday,2016,on turf
20543.0,Boston Red Sox,0,9,2,September 23, 252,Night Game,Tampa Bay Rays,0,6,1, 7:10pm, Tropicana Field,Friday,2016,on turf
28404.0,San Francisco Giants,0,4,2,September 23, 254,Night Game,San Diego Padres,0,8,7, 7:41pm, Petco Park,Friday,2016,on grass
29513.0,Washington Nationals,0,13,5,September 23, 436,Night Game,Pittsburgh Pirates,3,12,6, 7:08pm, PNC Park,Friday,2016,on grass
26367.0,Texas Rangers,0,4,3,September 23, 219,Night Game,Oakland Athletics,0,7,0, 6:37pm, Oakland-Alameda County Coliseum,Friday,2016,on grass
37873.0,Philadelphia Phillies,2,10,5,September 23, 340,Night Game,New York Mets,1,10,10, 7:11pm, Citi Field,Friday,2016,on grass
22683.0,Seattle Mariners,0,13,10,September 23, 304,Night Game,Minnesota Twins,2,5,1, 7:46pm, Target Field,Friday,2016,on grass
35364.0,Cincinnati Reds,1,9,4,September 23, 248,Night Game,Milwaukee Brewers,2,8,5, 7:10pm, Miller Park,Friday,2016,on grass
23924.0,Atlanta Braves,0,9,3,September 23, 308,Night Game,Miami Marlins,2,3,2, 7:11pm, Marlins Park,Friday,2016,on grass
52320.0,Colorado Rockies,0,8,2,September 23, 339,Night Game,Los Angeles Dodgers,2,8,5, 7:47pm, Dodger Stadium,Friday,2016,on grass
29429.0,Los Angeles Angels of Anaheim,2,12,10,September 23, 324,Night Game,Houston Astros,0,8,6, 7:10pm, Minute Maid Park,Friday,2016,on grass
29480.0,Kansas City Royals,3,11,3,September 23, 310,Night Game,Detroit Tigers,0,9,8, 7:10pm, Comerica Park,Friday,2016,on grass
29934.0,Oakland Athletics,0,4,1,September 26, 235,Night Game,Los Angeles Angels of Anaheim,0,6,2, 7:09pm, Angel Stadium of Anaheim,Monday,2016,on grass
41359.0,Los Angeles Dodgers,0,9,3,September 30, 315,Night Game,San Francisco Giants,0,13,9, 7:24pm, AT&T Park,Friday,2016,on grass
24088.0,Oakland Athletics,0,2,1,September 30, 235,Night Game,Seattle Mariners,1,7,5, 7:10pm, Safeco Field,Friday,2016,on grass
20556.0,New York Mets,0,9,5,September 30, 253,Night Game,Philadelphia Phillies,1,7,1, 7:07pm, Citizens Bank Park,Friday,2016,on grass
33955.0,Baltimore Orioles,1,10,8,September 30, 326,Night Game,New York Yankees,1,3,1, 7:08pm, Yankee Stadium III,Friday,2016,on grass
24741.0,Cleveland Indians,0,10,7,September 30, 236,Night Game,Kansas City Royals,2,5,2, 7:15pm, Kauffman Stadium,Friday,2016,on grass
41068.0,Milwaukee Brewers,0,8,1,September 30, 230,Night Game,Colorado Rockies,0,10,4, 6:11pm, Coors Field,Friday,2016,on grass
27368.0,Chicago Cubs,0,8,7,September 30, 239,Night Game,Cincinnati Reds,0,5,3, 7:10pm, Great American Ball Park,Friday,2016,on grass
19007.0,Minnesota Twins,0,6,3,September 30, 256,Night Game,Chicago White Sox,1,12,7, 7:10pm, U.S. Cellular Field,Friday,2016,on grass
37661.0,Toronto Blue Jays,2,10,3,September 30, 325,Night Game,Boston Red Sox,0,10,5, 7:35pm, Fenway Park,Friday,2016,on grass
41500.0,Detroit Tigers,0,11,6,September 30, 321,Night Game,Atlanta Braves,0,6,2, 7:36pm, Turner Field,Friday,2016,on grass
42651.0,San Diego Padres,0,9,3,September 30, 251,Night Game,Arizona Diamondbacks,3,6,5, 6:40pm, Chase Field,Friday,2016,on grass
30112.0,Houston Astros,1,8,1,September 30, 240,Night Game,Los Angeles Angels of Anaheim,0,6,7, 7:08pm, Angel Stadium of Anaheim,Friday,2016,on grass
28730.0,Miami Marlins,0,14,7,October 2, 336,Day Game,Washington Nationals,0,10,10, 3:06pm, Nationals Park,Sunday,2016,on grass
